Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
Contig4037_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL08001B2D05_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig4966_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig4533_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL06020A2G07_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig4332_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL030017A10G01_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL06012B2C05_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig4314_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL06003X1F08_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig3869_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig4152_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig7537_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL08003A1D07_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL06009B1G02_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig4032_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig6142_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig3936_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL08001A1A01_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig3794_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig4315_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig5438_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL06012A2B10_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL08004B1H03_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
PL06023B1A08_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig3131_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
Contig3918_SE3	PLANA:0003304: testis primordium	ECO:0000104	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	20844018	Mon Nov 11 15:05:36 2019
