Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
dd_Smed_v6_659_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_648_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_4808_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_3777_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_2548_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_1985_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_601_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_10594_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_5651_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_9821_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_158_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_928_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_11475_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_3326_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_1396_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_1568_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_756_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_2250_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_1651_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_802_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_629_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_5281_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_1095_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_35_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_469_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:56 2020
dd_Smed_v6_62_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:57 2020
dd_Smed_v6_127_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:57 2020
dd_Smed_v6_30_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:57 2020
dd_Smed_v6_909_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:57 2020
dd_Smed_v6_565_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:57 2020
dd_Smed_v6_133_0	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29674432	Thu Jan  9 11:41:57 2020
