Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
EF035555.1	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	17376870	Mon Nov 11 15:39:33 2019
EF035555.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	17376870	Mon Nov 11 15:39:33 2019
EF035555.1	PLANA:0003304: testis primordium	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	17376870	Mon Nov 11 15:41:33 2019
EF035555.1	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	17376870	Mon Nov 11 15:41:33 2019
EF035555.1	PLANA:0003305: gonad primoridium	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	17376870	Mon Nov 11 15:41:33 2019
DN306099	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	17376870	Mon Nov 11 15:43:00 2019
DN306099	PLANA:0003304: testis primordium	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	eld	17376870	Mon Nov 11 15:43:00 2019
DN311193	PLANA:0000221: spermatocyte	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	17376870	Mon Nov 11 15:43:58 2019
DN311193	PLANA:0000222: spermatid	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	17376870	Mon Nov 11 15:43:58 2019
EF035555.1	PLANA:0003304: testis primordium	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	17376870	Mon Nov 11 15:44:50 2019
DN306099	PLANA:0003304: testis primordium	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	17376870	Mon Nov 11 15:45:17 2019
DN306099	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	17376870	Mon Nov 11 15:45:17 2019
