Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
SMED30023708	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30008505	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30006464	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30026364	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30012332	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30023969	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30022975	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30000690	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30014702	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30005491	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:55:55 2020
SMED30000949	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:56:11 2020
SMED30033646	PLANA:0000429: neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29906446	Tue Jan 14 14:56:11 2020
