Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
KU990884 	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:27:57 2021
KU990884 	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:27:57 2021
KU990884 	PLANA:0000074: oocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:29:09 2021
KX074204 	PLANA:0000044: cephalic ganglia (Synonym = brain	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:29:47 2021
KX074204 	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:30:04 2021
KX074204 	PLANA:0000220: spermatogonium	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:30:44 2021
KX074204 	PLANA:0000221: spermatocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:30:44 2021
pumillo	PLANA:0000204: ovary	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:31:12 2021
germinal	PLANA:0000239: oogonial cell	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:31:51 2021
Contig2043	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig725	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig4034	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig1294	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
PL06021B2E08	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig3128	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig2831	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
PL03019B2A08	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
PL05001A2F11	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig2663	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig1525	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig6318	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig5622	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig4171	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig1626	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig2519	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig811	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig949	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig944	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig4988	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig4544	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig1627	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
Contig1624	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	0000-0003-2569-1939	28434803	Thu Feb 11 14:32:31 2021
