Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
SMED30023708	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:40 2019
SMED30012332	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:40 2019
SMED30008505	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:40 2019
SMED30023969	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30026364	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30022628	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30029873	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30011950	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30006011	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30000485	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30006464	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30032499	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30006353	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30010878	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30000938	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30013674	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30021036	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30033839	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30015704	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30000303	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30010086	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30015041	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30011047	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30018413	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30022043	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30019046	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30006440	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30018353	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
SMED30035904	PLANA:0002109: X1 cell	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	29100657	Tue Dec 17 11:02:41 2019
