Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
DN304193.1	PLANA:0000207: sperm duct	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:39:55 2019
DN304193.1	PLANA:0000234: seminal vesicle	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:39:55 2019
DN305069.1	PLANA:0000224: cement gland	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:40:53 2019
DN309082.1	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:42:44 2019
DN309082.1	PLANA:0000221: spermatocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:42:44 2019
DN311405.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:43:26 2019
DN313360.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:43:26 2019
DN313931.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:43:26 2019
DN314713.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:43:26 2019
DN313931.1	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:44:27 2019
HO005518.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:45:09 2019
DN311062.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:45:09 2019
HO005637.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:45:09 2019
DN311687.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:45:09 2019
HO006595.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:46:04 2019
DN314502.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:46:04 2019
BK007100	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:46:41 2019
BK007100	PLANA:0000220: spermatogonium	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:46:41 2019
BK007100	PLANA:0000221: spermatocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:46:41 2019
BK007100	PLANA:0000222: spermatid	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:46:41 2019
HO007035.1	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:47:09 2019
HO007035.1	PLANA:0000222: spermatid	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:47:09 2019
DN316100.1	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	22074376	Wed Nov 13 11:47:09 2019
