Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
SMED30014748	PLANA:0000420: parapharyngeal region (Synonym = trunk	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:09:14 2021
SMED30014748	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:09:14 2021
SMED30014748	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:09:14 2021
KP003817.1	PLANA:0000420: parapharyngeal region (Synonym = trunk	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:09:14 2021
KP003817.1	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:09:14 2021
KP003817.1	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:09:14 2021
SMED30014748	PLANA:0000072: mouth	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:10:43 2021
SMED30014748	PLANA:0000101: muscle cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:10:43 2021
KP003817.1	PLANA:0000072: mouth	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:10:43 2021
KP003817.1	PLANA:0000101: muscle cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:10:43 2021
SMED30007406	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:22:45 2021
DQ186985	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:22:45 2021
DN293829	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:23:09 2021
DN293829	PLANA:0000072: mouth	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:23:09 2021
SMED_00066_V2	PLANA:0000101: muscle cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:25:56 2021
ACJ64866.1	PLANA:0002104: tail tip	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27074666	Sun Mar 21 21:28:47 2021
