Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
SMED30008884	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:34:52 2021
SMED30016207	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:34:52 2021
SMED30010593	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:34:52 2021
SMED30001470	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:34:52 2021
SMED30031256	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:34:52 2021
SMED30022468	BSPO:0000071: anterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:45 2021
SMED30022468	PLANA:0000038: ventral midline	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:46 2021
SMED30022468	PLANA:0002074: pharynx tip	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:46 2021
SMED30022468	PLANA:0000038: ventral midline	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:46 2021
SMED30022468	PLANA:0002074: pharynx tip	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:46 2021
SMED30025497	BSPO:0000071: anterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:46 2021
SMED30025497	PLANA:0000419: prepharyngeal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:46 2021
SMED30019722	PLANA:0000136: whole organism	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:48 2021
SMED30019722	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:48 2021
SMED30019722	PLANA:0000136: whole organism	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:52 2021
SMED30019722	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:38:52 2021
SMED30008884	PLANA:0000032: dorsal midline	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:39:51 2021
SMED30016207	PLANA:0000072: mouth	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:41:41 2021
SMED30001470	PLANA:0000072: mouth	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:41:41 2021
SMED30022929	PLANA:0000072: mouth	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:41:41 2021
SMED30001470	PLANA:0000062: esophagus	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:41:41 2021
SMED30022929	PLANA:0000062: esophagus	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:41:41 2021
SMED30031256	PLANA:0000062: esophagus	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:41:41 2021
SMED30001470	PLANA:0000062: esophagus	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:42:02 2021
SMED30022929	PLANA:0000062: esophagus	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:42:02 2021
SMED30031256	PLANA:0000062: esophagus	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:42:02 2021
SMED30010593	PLANA:0000030: midline	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:42:43 2021
SMED30022929	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:43:32 2021
SMED30031256	BSPO:0000072: posterior region	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:44:03 2021
SMED30008884	PLANA:0000032: dorsal midline	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:44:22 2021
SMED30016207	BSPO:0000072: posterior region	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:44:40 2021
SMED30010593	PLANA:0000030: midline	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:45:13 2021
SMED30016207	BSPO:0000094: dorsal/ventral compartment boundary	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:45:43 2021
SMED30016207	PLANA:0000097: ventral nerve cord	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:46:22 2021
AK388877	PLANA:0000099: neuron	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0003-2569-1939	20707997	Wed Feb  3 16:46:51 2021
