Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
MF669561.1	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:27 2019
MF669561.1	PLANA:0000220: spermatogonium	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:28 2019
MF669561.1	PLANA:0000221: spermatocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:28 2019
MF669561.1	PLANA:0000219: spermatogonial stem cell	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:28 2019
Smed-cct1a	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:28 2019
Smed-cct1a	PLANA:0000220: spermatogonium	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:28 2019
Smed-cct1a	PLANA:0000221: spermatocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:28 2019
Smed-cct1a	PLANA:0000219: spermatogonial stem cell	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:28 2019
MF669561.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:42 2019
Smed-cct1a	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:08:42 2019
MF669561.1	PLANA:0000418: head	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:09:28 2019
Smed-cct1a	PLANA:0000418: head	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:09:28 2019
MF669562.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:10:36 2019
Smed-cct2	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:10:36 2019
MF669562.1	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:37 2019
MF669562.1	PLANA:0000219: spermatogonial stem cell	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:37 2019
MF669562.1	PLANA:0000220: spermatogonium	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:37 2019
MF669562.1	PLANA:0000221: spermatocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:37 2019
Smed-cct2	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:37 2019
Smed-cct2	PLANA:0000219: spermatogonial stem cell	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:37 2019
Smed-cct2	PLANA:0000220: spermatogonium	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:37 2019
Smed-cct2	PLANA:0000221: spermatocyte	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:11:38 2019
MF669563.1	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:13:25 2019
Smed-cct3a	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:13:25 2019
MF669563.1	PLANA:0000208: testis	ECO:0001047	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	29095551	Thu Nov 21 20:14:02 2019
