Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
isotig09869	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig09869	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
CUFF.95059.1	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
CUFF.95059.1	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig12399	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig12399	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig12400	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig12400	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig23175	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig23175	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig19342	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig19342	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig15566	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig15566	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig23342	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig23342	PLANA:0000422: tail stripe	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
isotig03820	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22543868	Wed Jan 15 15:31:10 2020
