Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
SMED30000022	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000078	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000126	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000188	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000222	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000581	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000593	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000643	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000732	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000817	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000830	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000831	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30000850	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30001248	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30001657	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30002015	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
SMED30002074	PLANA:0000002: Stage 2	ECO:0000295	PLANA:0000027	PLANA:0000002	PLANA:0000136	eld	28072387	Fri Nov 15 18:24:48 2019
