Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
HM777018	PLANA:0000026: gut	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:41:06 2019
HM777018	PLANA:0002142: parenchyma (Synonym = mesenchyme	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:41:06 2019
HM777018	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:41:06 2019
HM777018	PLANA:0002075: pigment cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:41:06 2019
HM777018	PLANA:0004528: pharynx epithelium	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:41:06 2019
HM777018	PLANA:0000072: mouth	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:41:06 2019
HM777018	PLANA:0000062: esophagus	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:41:06 2019
HM777017	PLANA:0000026: gut	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:42:24 2019
HM777016	PLANA:0000418: head	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:43:40 2019
HM777016	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:43:40 2019
HM777016	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:43:40 2019
HM777016	PLANA:0002142: parenchyma (Synonym = mesenchyme	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:43:40 2019
HM777016	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21458439	Thu Nov 14 10:44:56 2019
