Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
sme-mir-2b	PLANA:0000026: gut	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:57:58 2019
sme-mir-10	PLANA:0000026: gut	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:57:58 2019
sme-mir-Ea	PLANA:0000026: gut	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:58:22 2019
sme-mir-Ea	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:58:22 2019
sme-mir-749	PLANA:0000034: epidermis	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:58:46 2019
sme-mir-1a	PLANA:0000088: renal system (Synonym = excretory system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:59:51 2019
sme-mir-1a	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:59:51 2019
sme-mir-C	PLANA:0000088: renal system (Synonym = excretory system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:59:51 2019
sme-mir-C	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 11:59:51 2019
sme-mir-1c	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-1c	PLANA:0000097: ventral nerve cord (Synonym = VNC	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-1c	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-124c	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-124c	PLANA:0000097: ventral nerve cord (Synonym = VNC	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-124c	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-31b	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-31b	PLANA:0000097: ventral nerve cord (Synonym = VNC	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-31b	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:01 2019
sme-mir-87b	PLANA:0000016: pharynx	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:32 2019
sme-mir-87b	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:01:32 2019
sme-mir-7c	PLANA:0000097: ventral nerve cord	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:02:17 2019
sme-mir-7c	PLANA:0000044: cephalic ganglia	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:02:17 2019
sme-mir-7c	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:02:17 2019
sme-mir-7c	PLANA:0000030: midline	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:02:17 2019
sme-bantam-a	BSPO:0000056: posterior side	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:03:20 2019
sme-bantam-a	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:03:20 2019
sme-bantam-a	PLANA:0000030: midline	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	19247960	Thu Nov 14 12:03:20 2019
