Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
dd_Smed_v4_8340_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_12674_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_15531_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_11823_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_5102_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_11285_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_4820_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_8310_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_11429_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_17019_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_13985_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_12042_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_5089_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_42033_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_13071_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_2478_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_3883_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_11446_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_17790_0_2	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_9393_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_11924_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:44 2020
dd_Smed_v4_7323_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:45 2020
dd_Smed_v4_16571_0_1	PLANA:0000140: anterior region of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:07:45 2020
dd_Smed_v4_11650_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_16227_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_53369_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_33146_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_13065_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_7824_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_12467_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_21801_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_16209_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_14391_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_15686_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_2442_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_4427_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_9923_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_7326_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_16092_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:12 2020
dd_Smed_v4_7534_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_9667_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_2769_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_16926_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_11512_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_13186_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_12494_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_9546_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_13377_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_4812_2_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_6943_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_4906_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_12317_0_3	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_3082_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_23085_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_9831_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_5531_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_8392_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_7803_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_1_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_11576_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_14161_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_3361_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
dd_Smed_v4_15789_0_1	PLANA:0000142: posterior compartment of the whole animal	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	27063937	Fri Jan 17 11:08:13 2020
