Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
28292427	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:23 2019
dd_Smed_v4_4621_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_3670_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_4176_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_5760_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_8344_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_2802_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_2658_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_155_2_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
dd_Smed_v4_5169_0_1	PLANA:0000096: ventral epidermis (Synonym = ventral region of epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:54:55 2019
